StartDate,EndDate,Status,Duration (in seconds),ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,age,education,gender,attn.screener,open.1,open.2,climate.concern_1,fuel_10,transit_10,vehicle_10,energy_10,air_10,land_10,jobs_10,water_10,food_10,slider.attn_10,beh.e.vehicle_1,beh.energy_1,beh.flight_1,beh.no.car_1,race,pol.id_1,income,zipcode,feedback,climateLink1,climateLink2,climateLink3,climateLink4,c,qual.text.check
1/9/24 4:21,1/9/24 4:26,IP Address,302,R_1nRdVlgOw640t2h,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",22,Some college,Male,Other,Makes me think of the different places in the world that look like those images. I think of Egypt cause of the desert picture,Makes me think of heaven and hell specifically because of the two side by side images of earth normal and earth on fire.,0,0,79,100,5,9,3,79,98,0,100,74,4,0,81,Black or African American,99,"$25,000-$49,999",19121,It’s ass,0,0,0,0,2,1
1/9/24 4:22,1/9/24 4:28,IP Address,343,R_18H4TEVxcN24Ak0,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",66,College degree,Male,Other,"Photos of various things on earth. Buildings, people, etc. the earth is small and we are on it together. ",Pictures of earth and its inhabitants. Along with a chart of global warming . It also shows signs of pollution. ,49,30,32,40,59,46,64,50,59,30,100,48,62,100,28,White or Caucasian,77,"$100,000-$149,999",55374,,0,0,0,0,1,1
1/9/24 4:23,1/9/24 4:41,IP Address,1094,R_19swi5wHfHivgOt,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",66,Some college,Male,Other,Makes me feel like Pollutions is killing everything in the world and we have little time to turn things around,To me it make me look at the world and its pollutions of the manufactioning has on the as a whole world and in packs us all ,62,19,38,18,8,17,83,27,81,0,100,10,37,81,0,White or Caucasian,39,"$25,000-$49,999",43040,,0,0,0,0,2,1
1/9/24 4:27,1/9/24 4:35,IP Address,477,R_18huc3VthgLApzj,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",35,College degree,Male,Other,"It look like all of these images are showing progress that people are making in the fight against warming and climate change. It's good, but definitely not good enough.",Hopeless and sad. I feel like humans are failing our planet and our future. The polar bear image really makes me sad because it isn't the animal's fault at all.,91,95,100,70,100,100,100,91,73,92,100,9,100,14,81,White or Caucasian,34,"$150,000 or more",60622,,0,0,0,0,1,1
1/9/24 4:29,1/9/24 4:41,IP Address,729,R_1URpwgHX22t3681,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",75,College degree,Female,Other,"There iscan assortment of small pictures. Some show large groups if people, some show climate related images and some show 1 or 2 people  . It is hard to see if they are connected in some way.",These areanother set of small pictures. They appear to show different statistics and results if climate change. They make me :ery worried.,100,88,100,100,100,87,100,100,100,39,100,50,60,100,100,White or Caucasian,50,"$25,000-$49,999",55407,,0,0,0,0,1,1
1/9/24 4:30,1/9/24 4:40,IP Address,604,R_3ZnxxK4zmYJJjX3,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",66,Some college,Male,Other,rioters should all be arrested. Totally un American and should not be tolerated. Period. They all should be put in prison. ,Looks like a collage course gone array. Should be more truth taught in our learning intuitions. Such a same that we have gotten to this point,0,0,0,0,0,0,20,0,30,0,100,0,0,0,0,White or Caucasian,100,"$100,000-$149,999",76063,Climate change is a lie straight from Hell!,0,0,0,0,1,1
1/9/24 4:33,1/9/24 4:44,IP Address,636,R_5J7RYa45iE5Odvb,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",53,High school diploma,Male,Other,These images make me feel that I'm traveling through time and it's different atmospheres will effect my mood accordingly.,These images make me feel that I'm being protected by a guiding hand and that hand is all powerful but yet very humble.,93,91,96,93,91,94,91,92,94,91,100,92,89,86,74,White or Caucasian,13,"$25,000-$49,999",96814,No comments at this time,0,0,0,0,2,1
1/9/24 4:33,1/9/24 4:37,IP Address,238,R_6IWel2hRPJCLohc,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",36,Graduate degree,Male,Other,The content of this image is showing variety of items and also they make me feel better in is lovely to watch,The image is very interesting and also showing variety of things  and is lovely Toblerone watch and observe,87,72,86,87,90,91,85,98,87,89,92,85,88,96,90,White or Caucasian,9,"$100,000-$149,999",10002,Very interesting survey ,0,0,0,0,1,1
1/9/24 4:33,1/9/24 4:41,IP Address,445,R_3JDzIymPxJmO00G,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",46,High school diploma,Female,Other,These are pictures of different parts of earth and they make me feel humble. They are really nice pictures.,These are different pictures of hands and parts of earth. They are colorful and makes me quite happy.,41,32,65,38,60,44,75,72,65,24,100,16,22,95,0,White or Caucasian,49,"$25,000-$49,999",25303,Good survey ,0,0,0,0,2,1
1/9/24 4:33,1/9/24 4:43,IP Address,565,R_1lyQjdgQb4uRBbX,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",66,Some college,Female,Other,They are all nature related and some pollution.I think they suggest climate change and the result of pollution.,"They show drastic change of weather, including melting ice,drought and heat.I think one picture shows pollution",22,1,91,75,27,8,73,13,99,5,100,0,0,100,19,White or Caucasian,90,"$50,000-$74,999",36345,,0,0,0,0,2,1
1/9/24 4:34,1/9/24 4:47,IP Address,779,R_7TCc5K771wbLEQb,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",47,Some college,Female,Other,In the image above I see several screens with many different images an also people who are engaging with one another. To be honest seeing these images above really makes me inquisitive an interested to know what's going on with ea one. I kind of guess but I let my mind race with thoughts of guesses an ideas about the topic or the imagery above.,Seeing the images above make me think of Global Warming an the effects it's having on animals an the Earth itself. Seeing every single image makes me inquisitive but some of them make me feel sad for the environment an the life that needs it for survival. It also makes me feel like maybe these images explain what we can do for our environment.,100,74,9,21,89,74,100,84,100,62,100,0,100,100,100,White or Caucasian,49,"$75,000-$99,999",78411,I'd like to say thankyou for the opportunity to complete this survey about climate change. I enjoyed expressing my perspective and personal thoughts on climate change. I'd love to do more surveys like this to help give our world it's beautiful blue sky's back an beating oceans like heartbeats. Thanks you again. 😊,0,0,0,0,1,1
1/9/24 4:40,1/9/24 4:46,IP Address,396,R_1EI35rycniciMxj,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",59,Graduate degree,Female,Other,"again, i find these confusing. they are in some languages i do not know how to read or speak or how they all fit together",i find the images confusing and not sure what they are trying to represent or how they fit together for a search,91,80,100,92,100,69,100,100,100,40,100,6,94,80,0,White or Caucasian,21,"$50,000-$74,999",62249,,0,0,0,0,1,1
1/9/24 4:42,1/9/24 4:45,IP Address,200,R_1OZwUJwKkrwCKNt,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",44,High school diploma,Female,Other,Nothing at all it's a page with different options available for us to look thru. Pildid is a website where they have different options ,Alot of different options on this page about different kinds of ideas people have and can share with others ,66,73,69,25,65,62,67,36,66,44,70,74,60,28,34,White or Caucasian,63,"Less than $25,000",07114,Nothing at all ,0,0,0,0,1,1
1/9/24 4:46,1/9/24 4:51,IP Address,299,R_5FTXnJ44WklYW8V,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",43,High school diploma,Female,Other,"It has a lot of stuff to see and not very interesting to see.  It needs better quality and nd more stuff
 ",All different stuff that arenot very interesting to see. Needs to be better quality and something interesting to see,19,36,5,21,41,37,56,32,14,60,72,61,38,33,62,White or Caucasian,27,"$25,000-$49,999",46124,Nothing right now ,0,0,0,0,1,1
1/9/24 4:48,1/9/24 4:59,IP Address,640,R_37Imk0M1MatGWny,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",70,High school diploma,Female,Other,This again makes me sad because of all the destruction that we as a civilization has allowed to happen.,They are images of the world and the planet and global warming. It makes me sad that the world has come to this!,95,19,74,0,91,49,100,71,100,0,100,0,66,100,0,White or Caucasian,92,"Less than $25,000",44836,,0,0,0,0,2,1
1/9/24 4:50,1/9/24 4:58,IP Address,461,R_6zeETXv1GrPvEGs,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",52,High school diploma,Male,Other,Just random pictures that seem to be funny and took and random times they could mean some many different things ,These images are probably talking about global warming which I think is crazy cause we as humans cannot control the weather ,9,0,75,36,85,3,83,60,97,22,100,0,28,47,0,White or Caucasian,60,"$100,000-$149,999",37918,It was a good survey,0,0,0,0,1,1
1/9/24 4:50,1/9/24 4:53,IP Address,165,R_19UbjdCKVuQqAgx,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",22,College degree,Female,Other,The content show nature and dryness and how nature can be destroyed by the human activities we do. It makes me feel sad and scared as well as Melancholy. ,They make me feel like the earth is in danger and we can go from beautiful to destroyed in minutes. It gives me anxiety and nervousness as well as sadness. ,93,51,90,23,99,49,89,72,84,55,100,73,79,58,37,Asian,20,"$50,000-$74,999",92606,,0,0,0,0,2,1
1/9/24 4:56,1/9/24 5:02,IP Address,385,R_7qyfJI1T8OKBvJI,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",62,High school diploma,Female,Other,they make me feel okay they are fine they show things that i am interested in and show things that are important to me,they show me things that are something i want to know more about and something that is of interst to me,100,52,100,80,100,58,100,100,100,80,100,20,60,100,0,White or Caucasian,50,"Less than $25,000",14036,good survey,0,0,0,0,1,1
1/9/24 5:00,1/9/24 5:19,IP Address,1140,R_63salXCBNJJ7HMm,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",71,High school diploma,Female,Other,This one like the other tells me there is way to much pollution being emitted by the factories & it is causing our land to dry up & because of this it's causing fires ,Absolutely they are of different regions of the US and also the world is in our hands. I have different feelings but mostly I feel like we need to do something to keep our world the way it's supposed to be,93,54,62,100,100,100,100,45,100,32,100,51,62,100,0,White or Caucasian,19,"$25,000-$49,999",68901,This was a very interesting survey & the approach was to the questions was outstanding.  Good luck in you endeavors,0,0,0,0,2,1
1/9/24 5:02,1/9/24 5:34,IP Address,1897,R_7zFIsJjZEHYeBK3,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",43,High school diploma,Male,Other,"People, gathering in the mass. To protest  against global warming, climate change. It makes me feel good that people still have good intentions and really do care for mother earth. How they stand together standing up for our kids future and generations to come. .Mother Earth is our  home for centuries to come. We got to stick together and work together. And all do our part as  Gods children for mother Earth Gaia is very much alive. It makes me feel happy. That together we will clean mother Earth up one day at time.",It looks like mother Earth is not doing so well . And it brakes my heart to see mother Earth. In the condition displayed in these pictures. Global warming ice melting ext.,100,20,49,64,100,75,100,100,100,0,100,70,99,71,78,Other,56,Prefer not to say,93702,"It was cool. Not to long, not to short, Just perfect",0,0,0,0,1,1
1/9/24 5:09,1/9/24 5:25,IP Address,960,R_5lFXFo9f9Rlhnh3,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",70,Some college,Female,Other,"Fear. Wonder what's going to happen to humans.  If this keeps up, how long before we're wiped out ?  We need to stop  poisoning Earth.  I'm absolutely crying because we're just killing ourselves. Thank God we've moved to to wind and nuclear power recently,  but we need to stop the coal plant that are poisoning us. ","Ice caps are melting, so polar bears will die because they no place to go and cannot survive. Water temperature is also rising,  also explains all the floods that are happening.  More of happens, land mass will also disappear.  ",100,100,97,100,100,100,100,100,100,100,100,50,100,100,50,White or Caucasian,49,"Less than $25,000",78109,Great conversation !,0,0,0,0,1,1
1/9/24 5:09,1/9/24 5:27,IP Address,1078,R_60U9zFW2uzowXU7,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",45,High school diploma,Female,Other,"The sunsets are nice,the dryness isn't good at all,the smoke is choking people,the wildfires are making it hard on wildlife,and killing them,the world is in bad shape.","Global warming is really hurting the world and the wildlife it's just not good for any of us,there really needs to be more done to help the world out.",90,15,14,26,54,14,90,12,77,23,100,14,18,19,26,White or Caucasian,58,"Less than $25,000",26201,It was desibering ,0,0,0,0,2,1
